"","Date","month","day_of_week.x","weekday_weekend","dew_point","wind_speed","temperature","hdd","cdd","demand_forecast","demand","net_generation","total_interchange","forecast_error"
"1327",2019-02-17,"2019-02",1,0,2.975,1.00416666666667,4.21666666666667,0,14.1166666666667,1639.125,2527.125,2778.08333333333,3868.33333333333,-888
"1328",2019-02-18,"2019-02",2,0,5.075,1.45833333333333,8.30416666666667,0,10.0291666666667,1508.25,1880.875,3459.16666666667,2044.08333333333,-372.625
"1329",2019-02-19,"2019-02",3,0,1.1875,1.30833333333333,3.85416666666667,0,14.4791666666667,3070.125,3408.20833333333,3577.66666666667,2733.5,-338.083333333333
"1330",2019-02-20,"2019-02",4,0,2.69583333333333,1.34583333333333,3.1,0,15.2333333333333,4130,4557.70833333333,3703.125,965.5,-427.708333333333
"1331",2019-02-21,"2019-02",5,0,8.84166666666667,1.04583333333333,9.8625,0,8.47083333333333,2615.20833333333,2352.5,1841,1714.125,262.708333333333
"1332",2019-02-22,"2019-02",6,1,8.83333333333333,1.89166666666667,9.38333333333333,0,8.95,4252.375,4416.70833333333,5064.79166666667,3413.375,-164.333333333333
"1333",2019-02-23,"2019-02",7,1,5.8125,1.14583333333333,6.15833333333333,0,12.175,1779,1987.33333333333,2758.66666666667,2798.20833333333,-208.333333333333
"1334",2019-02-24,"2019-02",1,0,7.66666666666667,2.22916666666667,9.925,0,8.40833333333333,5138.20833333333,2702.58333333333,3081.66666666667,3364.45833333333,2435.625
"1335",2019-02-25,"2019-02",2,0,0.508333333333333,1.60833333333333,6.07083333333333,0,12.2625,4088.45833333333,1848.58333333333,2084.66666666667,2691.83333333333,2239.875
"1336",2019-02-26,"2019-02",3,0,4.625,0.983333333333333,8.55,0,9.78333333333333,2139.91666666667,1882.33333333333,3051.33333333333,2846.20833333333,257.583333333333
"1337",2019-02-27,"2019-02",4,0,10.6708333333333,0.741666666666667,11.9041666666667,0,6.42916666666667,3839.41666666667,3790.375,2141.16666666667,2750.20833333333,49.0416666666665
"1338",2019-02-28,"2019-02",5,0,11.2625,0.779166666666667,12.1375,0,6.19583333333333,3287.45833333333,2640.75,1718.91666666667,3100.5,646.708333333333
"1339",2019-03-01,"2019-03",6,1,11.9083333333333,1.08333333333333,12.1583333333333,0,6.175,3423.16666666667,4570.33333333333,3839.91666666667,3102.375,-1147.16666666667
"1340",2019-03-02,"2019-03",7,1,7.3,0.6875,9.68333333333333,0,8.65,2929.29166666667,2992.54166666667,4092.45833333333,2459.54166666667,-63.25
"1341",2019-03-03,"2019-03",1,0,9.9875,1.05,10.5791666666667,0,7.75416666666667,6004,4341.16666666667,1477.45833333333,3228.16666666667,1662.83333333333
"1342",2019-03-04,"2019-03",2,0,1.26666666666667,1.41666666666667,4.82083333333333,0,13.5125,3549.125,4066.875,4042.75,3294.20833333333,-517.75
"1343",2019-03-05,"2019-03",3,0,-2.425,1.32916666666667,2.12916666666667,0,16.2041666666667,3258.16666666667,3223.66666666667,4627.25,2815.91666666667,34.5
"1344",2019-03-06,"2019-03",4,0,-5.52916666666667,1.37916666666667,0.2,0,18.1333333333333,4510.29166666667,4058.91666666667,4467.625,2835.33333333333,451.375
"1345",2019-03-07,"2019-03",5,0,-2.6875,0.754166666666667,3.4,0,14.9333333333333,3869.33333333333,3494.625,4153.83333333333,2716.04166666667,374.708333333333
"1346",2019-03-08,"2019-03",6,1,4.25416666666667,0.775,5.5875,0,12.7458333333333,2819.83333333333,2534.875,3890.5,2847.875,284.958333333333
"1347",2019-03-09,"2019-03",7,1,7.10416666666667,1.17916666666667,7.49166666666667,0,10.8416666666667,1454.04166666667,1771.79166666667,1652.75,2618.54166666667,-317.75
"1348",2019-03-10,"2019-03",1,0,13.1458333333333,1.50416666666667,13.8208333333333,0,4.5125,22.6086956521739,35,13.5652173913043,66.3913043478261,-12.3913043478261
"1349",2019-03-11,"2019-03",2,0,8.69166666666667,0.8875,11.75,0,6.58333333333334,3518.95833333333,3580.16666666667,3888.875,2549.66666666667,-61.208333333333
"1350",2019-03-12,"2019-03",3,0,3.6875,1.04583333333333,8.54583333333333,0,9.7875,3974.70833333333,3127.375,3370.41666666667,2883.375,847.333333333333
"1351",2019-03-13,"2019-03",4,0,6.24583333333333,0.975,9.90833333333333,0,8.425,1467.33333333333,1461.75,2874.625,2883.08333333333,5.58333333333326
"1352",2019-03-14,"2019-03",5,0,12.5458333333333,1.54166666666667,14.6375,0,3.69583333333333,3292.125,3148.625,2808.33333333333,3148.16666666667,143.5
"1353",2019-03-15,"2019-03",6,1,15.1125,2.2625,15.9291666666667,0,2.40416666666667,4165.16666666667,3979.125,4074.75,2877.58333333333,186.041666666667
"1354",2019-03-16,"2019-03",7,1,3.25416666666667,1.4125,8.25,0,10.0833333333333,5846.125,6691.54166666667,5898.875,3781.83333333333,-845.416666666667
"1355",2019-03-17,"2019-03",1,0,1.62916666666667,1.05833333333333,7.3625,0,10.9708333333333,5741.41666666667,4295.33333333333,4097.5,2343.79166666667,1446.08333333333
"1356",2019-03-18,"2019-03",2,0,2.17916666666667,1.50833333333333,6.82916666666667,0,11.5041666666667,3144.45833333333,2567.375,2650.79166666667,2835.70833333333,577.083333333333
"1357",2019-03-19,"2019-03",3,0,0.325,1.22916666666667,4.95,0,13.3833333333333,2372.83333333333,1969.83333333333,4142,2787.95833333333,403
"1358",2019-03-20,"2019-03",4,0,2.375,1.27916666666667,5.80833333333333,0,12.525,2359.54166666667,2132.375,3159.79166666667,3341.875,227.166666666667
"1359",2019-03-21,"2019-03",5,0,6.65,1.25,9.35,0,8.98333333333334,1726.41666666667,3273.58333333333,2276.04166666667,3015.75,-1547.16666666667
"1360",2019-03-22,"2019-03",6,1,4.29166666666667,1.90416666666667,8.82916666666667,0,9.50416666666667,1238.5,1096.25,2976.70833333333,2708.375,142.25
"1361",2019-03-23,"2019-03",7,1,1.03333333333333,0.966666666666667,9.52083333333333,0,8.8125,6273.125,7399.625,4441.45833333333,2679.54166666667,-1126.5
"1362",2019-03-24,"2019-03",1,0,6.72916666666667,1.17916666666667,12.0375,0,6.29583333333333,8192.95833333333,7262.41666666667,4048.16666666667,2645.20833333333,930.541666666667
"1363",2019-03-25,"2019-03",2,0,12.3291666666667,1.17083333333333,13.9208333333333,0,4.4125,3719.33333333333,3697.16666666667,4451.91666666667,3083.45833333333,22.166666666667
"1364",2019-03-26,"2019-03",3,0,6.9375,1.70833333333333,9.76666666666667,0,8.56666666666667,4068.58333333333,4034.625,5168.5,3065.625,33.9583333333335
"1365",2019-03-27,"2019-03",4,0,1.225,1.2375,6.15833333333333,0,12.175,1697.08333333333,1501.70833333333,3829.83333333333,2845.16666666667,195.375
"1366",2019-03-28,"2019-03",5,0,4.64583333333333,0.770833333333333,9.4,0,8.93333333333334,1533.16666666667,1464.20833333333,3333.91666666667,3034.29166666667,68.9583333333335
"1367",2019-03-29,"2019-03",6,1,8.6125,0.895833333333333,13.1,0,5.23333333333333,4018.375,3811.125,2776.20833333333,2862.33333333333,207.25
"1368",2019-03-30,"2019-03",7,1,13.125,1.575,15.8583333333333,0,2.475,7873.29166666667,10357.375,5993.25,2666.75,-2484.08333333333
"1369",2019-03-31,"2019-03",1,0,7.775,2.15416666666667,12.225,0,6.10833333333333,9280.29166666667,8673.41666666667,6719.54166666667,3561.08333333333,606.875
"1370",2019-04-01,"2019-04",2,0,-1.24166666666667,1.3625,5.05,0,13.2833333333333,3594.29166666667,3797.20833333333,2452.25,2885.04166666667,-202.916666666667
"1371",2019-04-02,"2019-04",3,0,1.74583333333333,1.14583333333333,5.14583333333333,0,13.1875,1886.04166666667,2291.625,3010.75,3441.95833333333,-405.583333333333
"1372",2019-04-03,"2019-04",4,0,5.11666666666667,0.929166666666667,10.4791666666667,0,7.85416666666667,1250.41666666667,1580,3772.58333333333,2946.625,-329.583333333333
"1373",2019-04-04,"2019-04",5,0,10.0833333333333,0.9625,14.7541666666667,0,3.57916666666667,3480.75,3811,5796.54166666667,2664.375,-330.25
"1374",2019-04-05,"2019-04",6,1,13.2083333333333,1.1125,14.2583333333333,0,4.075,3970.33333333333,3973.16666666667,4052.25,3206.54166666667,-2.83333333333303
"1375",2019-04-06,"2019-04",7,1,12.8291666666667,0.708333333333333,15.5416666666667,0,2.79166666666667,8311.875,9105.83333333333,9983.66666666667,2076.83333333333,-793.958333333334
"1376",2019-04-07,"2019-04",1,0,15.5166666666667,1.02916666666667,16.7333333333333,0,1.6,8042.16666666667,8810.125,9179.83333333333,2013.29166666667,-767.958333333333
"1377",2019-04-08,"2019-04",2,0,18.3583333333333,1.20416666666667,19.3583333333333,1.025,0,4309.08333333333,4314.25,4597.33333333333,1636.45833333333,-5.16666666666697
"1378",2019-04-09,"2019-04",3,0,17.25,0.9625,18.9916666666667,0.658333333333331,0,3770.125,3873.79166666667,4121.625,2921.66666666667,-103.666666666667
"1379",2019-04-10,"2019-04",4,0,12.1583333333333,1.05833333333333,17.3958333333333,0,0.9375,3824.875,3841.29166666667,6322.875,1919.45833333333,-16.4166666666665
"1380",2019-04-11,"2019-04",5,0,15.0208333333333,1.26666666666667,18,0,0.333333333333336,3756.45833333333,3912.04166666667,6231.375,1536.625,-155.583333333333
"1381",2019-04-12,"2019-04",6,1,18.8625,1.40416666666667,19.925,1.59166666666667,0,4420.70833333333,3830.66666666667,4572.20833333333,2409.54166666667,590.041666666667
"1382",2019-04-13,"2019-04",7,1,18.9625,0.95,19.3166666666667,0.983333333333331,0,5211.58333333333,5103.29166666667,5139.625,2832.04166666667,108.291666666666
"1383",2019-04-14,"2019-04",1,0,20.1041666666667,2.5375,21.0666666666667,2.73333333333333,0,5360.66666666667,5038.75,6453.45833333333,3343.66666666667,321.916666666667
"1384",2019-04-15,"2019-04",2,0,6.87083333333333,2.03333333333333,12.4958333333333,0,5.8375,3957.25,3812.25,7189,2656.04166666667,145
"1385",2019-04-16,"2019-04",3,0,6.71666666666667,0.908333333333333,12.4041666666667,0,5.92916666666667,3970.625,3705.125,7281.33333333333,1959.29166666667,265.5
"1386",2019-04-17,"2019-04",4,0,13.0166666666667,0.920833333333333,16.55,0,1.78333333333333,4128.83333333333,3839.75,4564.83333333333,2404.41666666667,289.083333333333
"1387",2019-04-18,"2019-04",5,0,16.225,1.725,19.2208333333333,0.887499999999999,0,5010.41666666667,4612.33333333333,4574.79166666667,3185.625,398.083333333334
"1388",2019-04-19,"2019-04",6,1,18.6833333333333,2.87083333333333,19.8,1.46666666666667,0,4956.08333333333,4860.875,4819.79166666667,3044.375,95.208333333333
"1389",2019-04-20,"2019-04",7,1,7.4125,2.0375,10.3708333333333,0,7.9625,9536.29166666667,9684.91666666667,8975.375,3324.91666666667,-148.625
"1390",2019-04-21,"2019-04",1,0,6.82916666666667,0.904166666666667,11.8541666666667,0,6.47916666666667,10038.5833333333,10618.9583333333,8012.5,3800.33333333333,-580.375
"1391",2019-04-22,"2019-04",2,0,9.55,0.7,15.2708333333333,0,3.0625,3743.95833333333,3474.66666666667,3821.70833333333,2922.70833333333,269.291666666667
"1392",2019-04-23,"2019-04",3,0,14.325,0.870833333333333,19.1583333333333,0.824999999999999,0,4388.5,4665.25,4935.79166666667,3061.95833333333,-276.75
"1393",2019-04-24,"2019-04",4,0,16.6583333333333,1.075,20.7958333333333,2.4625,0,4959.125,4781.41666666667,5005.83333333333,3316.125,177.708333333333
"1394",2019-04-25,"2019-04",5,0,16.8375,1,19.5708333333333,1.2375,0,4391.125,4366.16666666667,4458.66666666667,3254.54166666667,24.958333333333
"1395",2019-04-26,"2019-04",6,1,13.5875,2.1125,17.3375,0,0.995833333333334,4378.75,4169.91666666667,3390.16666666667,3116.75,208.833333333333
"1396",2019-04-27,"2019-04",7,1,9.32916666666667,1.29583333333333,15.3833333333333,0,2.95,8084.375,8000.33333333333,9143.83333333333,2788.875,84.041666666667
"1397",2019-04-28,"2019-04",1,0,15.9666666666667,1.40833333333333,19.3666666666667,1.03333333333333,0,6831.54166666667,6629.83333333333,7680.625,1534.08333333333,201.708333333334
"1398",2019-04-29,"2019-04",2,0,15.3666666666667,1.3875,17.9208333333333,0,0.412500000000001,4241.83333333333,4432.20833333333,7663.75,1383,-190.375
"1399",2019-04-30,"2019-04",3,0,17.2166666666667,0.995833333333333,21.2625,2.92916666666667,0,5440.58333333333,5531.58333333333,7769.25,1622.625,-91
"1400",2019-05-01,"2019-05",4,0,18.1375,1.19166666666667,21.3625,3.02916666666667,0,4970.375,4931.5,5249.66666666667,3226.83333333333,38.875
"1401",2019-05-02,"2019-05",5,0,17.4,0.991666666666667,20.65,2.31666666666667,0,4792.125,5157.83333333333,5602.75,3394.70833333333,-365.708333333333
"1402",2019-05-03,"2019-05",6,1,18.2125,0.8875,20.9916666666667,2.65833333333333,0,4446.79166666667,4729.83333333333,4860.79166666667,3932.66666666667,-283.041666666666
"1403",2019-05-04,"2019-05",7,1,19.8875,0.85,21.8125,3.47916666666666,0,5928.25,4627.83333333333,5130.20833333333,3498.125,1300.41666666667
"1404",2019-05-05,"2019-05",1,0,19.3666666666667,1.53333333333333,21.3708333333333,3.0375,0,5122.91666666667,5583.79166666667,5529.58333333333,3199.95833333333,-460.875
"1405",2019-05-06,"2019-05",2,0,16.0166666666667,0.9125,20.2125,1.87916666666667,0,5049.25,5137.08333333333,5180.20833333333,3125.08333333333,-87.833333333333
"1406",2019-05-07,"2019-05",3,0,17.5541666666667,0.75,20.5583333333333,2.225,0,4983.20833333333,4427.04166666667,5420.5,3311.75,556.166666666666
"1407",2019-05-08,"2019-05",4,0,18.5666666666667,0.966666666666667,21.6291666666667,3.29583333333333,0,5327.125,5060.41666666667,4742.33333333333,3424.25,266.708333333333
"1408",2019-05-09,"2019-05",5,0,17.9833333333333,1.39583333333333,20.725,2.39166666666667,0,4839,4253.58333333333,4107.875,3138.125,585.416666666667
"1409",2019-05-10,"2019-05",6,1,19.1166666666667,1.08333333333333,21.075,2.74166666666667,0,4494.66666666667,4276.08333333333,3893.625,3376.75,218.583333333334
"1410",2019-05-11,"2019-05",7,1,19.675,1.2,20.4208333333333,2.0875,0,4737.79166666667,4665.41666666667,4398.125,2784.91666666667,72.375
"1411",2019-05-12,"2019-05",1,0,19.3083333333333,1.675,20.1833333333333,1.85,0,5187.33333333333,5286.375,5141.25,2608.625,-99.041666666667
"1412",2019-05-13,"2019-05",2,0,14.1625,1.47083333333333,18.6083333333333,0.274999999999999,0,4568.04166666667,4438.54166666667,4295.45833333333,3377.45833333333,129.5
"1413",2019-05-14,"2019-05",3,0,9.59166666666667,1.14583333333333,14.9583333333333,0,3.375,4299.41666666667,4030.41666666667,3934.5,3277.41666666667,269
"1414",2019-05-15,"2019-05",4,0,10.525,0.825,15.6125,0,2.72083333333333,4026.83333333333,4086.33333333333,3907.08333333333,2972.375,-59.5
"1415",2019-05-16,"2019-05",5,0,14.9833333333333,0.8375,19.4291666666667,1.09583333333333,0,5008.25,4829.41666666667,5023.875,3165.16666666667,178.833333333333
"1416",2019-05-17,"2019-05",6,1,18.9958333333333,0.925,21.8375,3.50416666666667,0,5839.29166666667,5269.125,5781.79166666667,2918.20833333333,570.166666666667
"1417",2019-05-18,"2019-05",7,1,19.9458333333333,0.708333333333333,24.9875,6.65416666666667,0,5974.83333333333,5813.16666666667,6084.66666666667,2805.25,161.666666666666
"1418",2019-05-19,"2019-05",1,0,19.5291666666667,1.26666666666667,23.4541666666667,5.12083333333333,0,5864.70833333333,5771.16666666667,4903.91666666667,3124.375,93.5416666666661
"1419",2019-05-20,"2019-05",2,0,19.95,1.32083333333333,23.3958333333333,5.0625,0,5713.45833333333,5747.08333333333,4655,2982.75,-33.625
"1420",2019-05-21,"2019-05",3,0,18.1791666666667,0.845833333333333,23.5958333333333,5.2625,0,4879.29166666667,5511.16666666667,4511.54166666667,2669.25,-631.875
"1421",2019-05-22,"2019-05",4,0,19.5916666666667,1.23333333333333,22.425,4.09166666666667,0,4869.95833333333,4518.41666666667,3484.875,3225.33333333333,351.541666666666
"1422",2019-05-23,"2019-05",5,0,21.5833333333333,1.3,23.7958333333333,5.4625,0,5827.25,5145.45833333333,4473.91666666667,3443.70833333333,681.791666666667
"1423",2019-05-24,"2019-05",6,1,21.325,0.958333333333333,26.5666666666667,8.23333333333333,0,5592.45833333333,5197.625,5662.41666666667,2688.625,394.833333333333
"1424",2019-05-25,"2019-05",7,1,22.3166666666667,0.804166666666667,27.4,9.06666666666667,0,5501.79166666667,5992.83333333333,4597.41666666667,3197.75,-491.041666666666
"1425",2019-05-26,"2019-05",1,0,21.8916666666667,0.975,26.65,8.31666666666667,0,6138.25,5870.20833333333,4508.5,3239.66666666667,268.041666666667
"1426",2019-05-27,"2019-05",2,0,21.4166666666667,0.925,26.3333333333333,8,0,6057.95833333333,6185.95833333333,6420.875,3391,-128
"1427",2019-05-28,"2019-05",3,0,20.7916666666667,1.15,26.2708333333333,7.9375,0,5277.70833333333,5952.95833333333,6141.625,3639.83333333333,-675.25
"1428",2019-05-29,"2019-05",4,0,20.8041666666667,1.06666666666667,25.775,7.44166666666667,0,5393.54166666667,4781.79166666667,5438.75,3424.75,611.75
"1429",2019-05-30,"2019-05",5,0,19.8583333333333,1.27083333333333,25.7333333333333,7.4,0,4771.125,5133.25,5287.375,3577.83333333333,-362.125
"1430",2019-05-31,"2019-05",6,1,19.575,0.9125,24.5083333333333,6.175,0,4725.66666666667,3689.75,4634.83333333333,3390.04166666667,1035.91666666667
"1431",2019-06-01,"2019-06",7,1,16.475,0.820833333333333,22.725,4.39166666666667,0,4934.83333333333,5510.125,5430.125,3757.91666666667,-575.291666666667
"1432",2019-06-02,"2019-06",1,0,17.3833333333333,0.766666666666667,24.5541666666667,6.22083333333333,0,6443.66666666667,6386.70833333333,5690.41666666667,3175.29166666667,56.9583333333339
"1433",2019-06-03,"2019-06",2,0,17.0833333333333,1.25,23.3041666666667,4.97083333333333,0,4738.58333333333,5327.375,5101.54166666667,3414.41666666667,-588.791666666667
"1434",2019-06-04,"2019-06",3,0,15.0375,1.1625,22.0541666666667,3.72083333333333,0,5186.45833333333,4696.75,4991.66666666667,2985.91666666667,489.708333333333
"1435",2019-06-05,"2019-06",4,0,21.0875,1.21666666666667,23.3625,5.02916666666667,0,5682.45833333333,3928.125,5122.45833333333,2997.20833333333,1754.33333333333
"1436",2019-06-06,"2019-06",5,0,20.8875,1.34166666666667,24.2416666666667,5.90833333333333,0,4887.95833333333,4216.04166666667,3997,3201.79166666667,671.916666666666
"1437",2019-06-07,"2019-06",6,1,21.6666666666667,0.975,22.8541666666667,4.52083333333333,0,2748.41666666667,2978.83333333333,3261.79166666667,3272.79166666667,-230.416666666667
"1438",2019-06-08,"2019-06",7,1,22.575,1.33333333333333,23.9666666666667,5.63333333333333,0,4719.125,4993.54166666667,4508.91666666667,3540.70833333333,-274.416666666667
"1439",2019-06-09,"2019-06",1,0,21.8916666666667,1.33333333333333,23.05,4.71666666666667,0,5600.125,4693.41666666667,5372.875,3304.25,906.708333333333
"1440",2019-06-10,"2019-06",2,0,21.9166666666667,0.870833333333333,23.6666666666667,5.33333333333333,0,5466.25,5628.33333333333,5723.95833333333,3862.45833333333,-162.083333333333
"1441",2019-06-11,"2019-06",3,0,15.5875,1.54166666666667,21.2375,2.90416666666667,0,4591.45833333333,4416.54166666667,2961.375,3545.29166666667,174.916666666666
"1442",2019-06-12,"2019-06",4,0,15.0083333333333,1.35,17.5291666666667,0,0.804166666666667,3958.875,3973.04166666667,3735.04166666667,3927.54166666667,-14.1666666666665
"1443",2019-06-13,"2019-06",5,0,15.9833333333333,1.43333333333333,19.9416666666667,1.60833333333333,0,5119.08333333333,5094.625,5047.95833333333,3366.91666666667,24.458333333333
"1444",2019-06-14,"2019-06",6,1,11.075,0.883333333333333,18.8166666666667,0.483333333333331,0,4228.58333333333,4643,4535.33333333333,3017.33333333333,-414.416666666667
"1445",2019-06-15,"2019-06",7,1,13.8916666666667,1.00416666666667,20.1625,1.82916666666667,0,5867.5,5949.83333333333,6816.04166666667,3177.375,-82.333333333333
"1446",2019-06-16,"2019-06",1,0,19.5583333333333,1.225,23.8416666666667,5.50833333333333,0,6229.95833333333,6423.5,6894.29166666667,3195.58333333333,-193.541666666667
"1447",2019-06-17,"2019-06",2,0,21.8083333333333,1.05833333333333,25.675,7.34166666666667,0,5212.75,5618.41666666667,5172.95833333333,3193.875,-405.666666666667
"1448",2019-06-18,"2019-06",3,0,21.0833333333333,0.933333333333333,24.9,6.56666666666667,0,4423.29166666667,4183.5,4735.75,3373.5,239.791666666667
"1449",2019-06-19,"2019-06",4,0,21.95,1.175,25.0708333333333,6.7375,0,4083.33333333333,3745.83333333333,4883.04166666667,2982.58333333333,337.5
"1450",2019-06-20,"2019-06",5,0,21.9208333333333,1.7875,25.3,6.96666666666667,0,4092.70833333333,4127.75,5036.41666666667,3463,-35.0416666666665
"1451",2019-06-21,"2019-06",6,1,19.3083333333333,1.54166666666667,25.2666666666667,6.93333333333333,0,4385.54166666667,4387.25,4626.70833333333,3633.91666666667,-1.70833333333303
"1452",2019-06-22,"2019-06",7,1,21.7375,0.6625,24.225,5.89166666666667,0,5726.625,5065.58333333333,5170.41666666667,3583.54166666667,661.041666666667
"1453",2019-06-23,"2019-06",1,0,20.8458333333333,0.620833333333333,24.05,5.71666666666667,0,5493.70833333333,5148.625,6315.95833333333,3554.79166666667,345.083333333333
"1454",2019-06-24,"2019-06",2,0,21.7125,1.34583333333333,26.5916666666667,8.25833333333333,0,5793.875,6705.41666666667,6089.33333333333,2821.25,-911.541666666667
"1455",2019-06-25,"2019-06",3,0,20.6583333333333,0.929166666666667,25.3416666666667,7.00833333333333,0,4409.79166666667,4045.54166666667,4680.875,3259.5,364.25
"1456",2019-06-26,"2019-06",4,0,19.25,0.870833333333333,25.8,7.46666666666667,0,4845.5,4710.08333333333,4323.79166666667,3883,135.416666666667
"1457",2019-06-27,"2019-06",5,0,19.8958333333333,0.7875,26.7041666666667,8.37083333333333,0,5213.58333333333,5443.08333333333,5089.41666666667,3753.58333333333,-229.5
"1458",2019-06-28,"2019-06",6,1,19.9791666666667,0.395833333333333,27.0458333333333,8.7125,0,4237.125,4325.08333333333,4923.875,3324.125,-87.958333333333
"1459",2019-06-29,"2019-06",7,1,20.0416666666667,0.625,27.2625,8.92916666666667,0,5735.375,5285.25,4529.5,3326.875,450.125
"1460",2019-06-30,"2019-06",1,0,20.9875,0.9,27.5666666666667,9.23333333333333,0,5873.29166666667,6204.79166666667,4477.08333333333,3612.58333333333,-331.5
"1461",2019-07-01,"2019-07",2,0,20.3166666666667,0.929166666666667,28.3666666666667,10.0333333333333,0,4223.66666666667,4658.5,5551.5,3590.83333333333,-434.833333333333
"1462",2019-07-02,"2019-07",3,0,19.475,0.666666666666667,29.125,10.7916666666667,0,4923.08333333333,4906.125,5493.5,3272.08333333333,16.958333333333
"1463",2019-07-03,"2019-07",4,0,20.3916666666667,0.5875,28.6666666666667,10.3333333333333,0,5265.58333333333,4979.79166666667,5807.25,3697.625,285.791666666666
"1464",2019-07-04,"2019-07",5,0,21.6291666666667,0.625,27.6625,9.32916666666667,0,4367.91666666667,3609.66666666667,4278.75,3408.625,758.25
"1465",2019-07-05,"2019-07",6,1,22.8791666666667,0.404166666666667,26.9958333333333,8.6625,0,5237.29166666667,5084.58333333333,6007.70833333333,3329.83333333333,152.708333333334
"1466",2019-07-06,"2019-07",7,1,23.75,0.8875,26.0458333333333,7.7125,0,5283.04166666667,5053.83333333333,5065.125,3408.16666666667,229.208333333334
"1467",2019-07-07,"2019-07",1,0,22.9333333333333,0.5625,28.5208333333333,10.1875,0,3969.875,5393.41666666667,4512.95833333333,3815.33333333333,-1423.54166666667
"1468",2019-07-08,"2019-07",2,0,23.0208333333333,0.575,28.2666666666667,9.93333333333333,0,5085.375,5289.45833333333,5644.41666666667,3641.16666666667,-204.083333333333
"1469",2019-07-09,"2019-07",3,0,23.0083333333333,1.25416666666667,26.4416666666667,8.10833333333333,0,3988.04166666667,4149,5026.58333333333,2768.70833333333,-160.958333333333
"1470",2019-07-10,"2019-07",4,0,22.7,0.870833333333333,28.1041666666667,9.77083333333333,0,4354.16666666667,4864.79166666667,5250.5,2684,-510.625
"1471",2019-07-11,"2019-07",5,0,23.3833333333333,0.920833333333333,28.2791666666667,9.94583333333333,0,4772.25,4977.16666666667,5756,3610.25,-204.916666666667
"1472",2019-07-12,"2019-07",6,1,23.7833333333333,1.19583333333333,26.6333333333333,8.3,0,4553.08333333333,4608.79166666667,5478.875,3732.875,-55.7083333333339
"1473",2019-07-13,"2019-07",7,1,23.4208333333333,0.929166666666667,26.5458333333333,8.2125,0,3865.625,4052,4993.33333333333,3618.04166666667,-186.375
"1474",2019-07-14,"2019-07",1,0,21.1541666666667,0.9,26.975,8.64166666666667,0,5420.04166666667,5280.08333333333,4648.75,3359.20833333333,139.958333333334
"1475",2019-07-15,"2019-07",2,0,20.15,0.8,28.7041666666667,10.3708333333333,0,4978.45833333333,5223.95833333333,5855.16666666667,3536.29166666667,-245.5
"1476",2019-07-16,"2019-07",3,0,20.3333333333333,0.8125,29.7166666666667,11.3833333333333,0,5749.04166666667,5666.95833333333,6259.54166666667,3532.29166666667,82.0833333333339
"1477",2019-07-17,"2019-07",4,0,21.0458333333333,1.4125,29.4625,11.1291666666667,0,5954.20833333333,5636.29166666667,6269.70833333333,3229.45833333333,317.916666666666
"1478",2019-07-18,"2019-07",5,0,22.7666666666667,1.07083333333333,28.7541666666667,10.4208333333333,0,5922.83333333333,5323.29166666667,5883.04166666667,3348.83333333333,599.541666666666
"1479",2019-07-19,"2019-07",6,1,21.5375,0.591666666666667,28.975,10.6416666666667,0,5840.83333333333,5545.41666666667,5933.70833333333,3284.20833333333,295.416666666666
"1480",2019-07-20,"2019-07",7,1,22.1166666666667,0.833333333333333,28.1,9.76666666666667,0,5435.375,4585.95833333333,5288.25,3509.45833333333,849.416666666667
"1481",2019-07-21,"2019-07",1,0,21.2708333333333,1.34166666666667,28.5791666666667,10.2458333333333,0,5149.20833333333,4562.29166666667,5362.875,3713.66666666667,586.916666666666
"1482",2019-07-22,"2019-07",2,0,20.8583333333333,1.55,27.5541666666667,9.22083333333333,0,5767,5178.66666666667,6259.95833333333,3191.95833333333,588.333333333333
"1483",2019-07-23,"2019-07",3,0,21.0208333333333,0.991666666666667,23.3583333333333,5.025,0,3193.58333333333,2840.45833333333,4571,2794.58333333333,353.125
"1484",2019-07-24,"2019-07",4,0,15.8708333333333,1.32916666666667,22.8541666666667,4.52083333333333,0,4999.5,5325.625,5625.08333333333,3036.41666666667,-326.125
"1485",2019-07-25,"2019-07",5,0,15.4791666666667,0.920833333333333,23.8333333333333,5.5,0,5333.70833333333,5215.95833333333,5675.29166666667,3099.70833333333,117.75
"1486",2019-07-26,"2019-07",6,1,16.7041666666667,0.783333333333333,24.5041666666667,6.17083333333333,0,4918.875,4888.75,5431.54166666667,3186.08333333333,30.125
"1487",2019-07-27,"2019-07",7,1,16.575,0.579166666666667,25.5916666666667,7.25833333333333,0,5931.45833333333,5910,5817.70833333333,2957.04166666667,21.458333333333
"1488",2019-07-28,"2019-07",1,0,16.8875,0.470833333333333,26.9333333333333,8.6,0,5668.95833333333,6161.83333333333,6946.04166666667,2933.66666666667,-492.875
"1489",2019-07-29,"2019-07",2,0,16.4791666666667,0.5625,27.775,9.44166666666667,0,5162.375,5683.70833333333,6240.66666666667,2965.91666666667,-521.333333333333
"1490",2019-07-30,"2019-07",3,0,17.075,0.783333333333333,27.4708333333333,9.1375,0,4446.66666666667,4399.375,5943.08333333333,2910.08333333333,47.291666666667
"1491",2019-07-31,"2019-07",4,0,19.4083333333333,0.520833333333333,27.1791666666667,8.84583333333333,0,4518.66666666667,4200.95833333333,4880.54166666667,3822.58333333333,317.708333333334
